age,dependents,account_age_months,num_products,avg_balance,monthly_mobile_logins,atm_txns_per_month,monthly_deposits,monthly_withdrawals,monthly_transfers,loan_repayment_history,complaints_count,days_since_last_complaint,satisfaction_rating,monthly_fees,gender,region,marital_status,occupation,education,account_type,sector,is_dormant,mobile_banking_active,ussd_usage,internet_banking_active,account_linkage_active,has_rel_manager,churned
33.0,4.0,56.0,4.0,14282.336767417264,13.0,3.0,1076.484630044369,456.4439083251295,313.1416593738584,0.6519570255112119,0.0,40.0,3.098117380017623,10.7608535600618,Male,Central,Married,Teacher,Master,Checking,Education,False,,False,True,True,False,0
46.0,2.0,31.0,1.0,15703.469547756673,9.0,6.0,2260.0360138228043,383.5172095264487,1327.1728876890525,0.8627319424379069,0.0,74.0,,5.631481273135644,Male,South,Divorced,Student,High School,,Other,,True,True,True,False,False,0
48.0,2.0,77.0,3.0,718.6555852057091,11.0,0.0,10114.777313538025,128.49116521557224,207.4089661461854,0.628682607694252,0.0,212.0,,9.772715057424682,Female,South,Single,Student,High School,Savings,Finance,False,False,False,False,True,False,0
46.0,0.0,8.0,4.0,1627.1385874532257,9.0,7.0,2206.3688424921083,637.2077878233104,39.720194352386166,0.9351502708204934,1.0,83.0,,24.217182657703116,Male,North,Single,Retired,High School,Savings,Finance,,True,,True,False,False,0
29.0,2.0,10.0,4.0,1900.2074873100576,15.0,9.0,1072.758563885815,187.9338529411222,395.82656296168244,0.8104762349713208,2.0,43.0,4.080132684421045,13.407254764913834,Female,,Married,Engineer,Bachelor,Savings,Education,False,True,True,False,False,False,0
35.0,4.0,36.0,3.0,7975.778017066349,11.0,2.0,1050.3021255258097,1596.60364310777,56.59839303102523,0.7223212936382845,1.0,365.0,4.070212466885238,3.65328706252259,Female,South,Married,Doctor,Bachelor,Savings,Healthcare,False,False,False,True,False,False,0
39.0,2.0,63.0,3.0,2047.0657496835865,6.0,6.0,1103.917440901392,206.88000375115016,193.06957856526637,0.6070153509631673,2.0,365.0,3.044226278199572,1.7538597394417268,Male,East,Married,Engineer,Master,Savings,Education,False,False,True,True,False,False,0
39.0,,27.0,3.0,436.5586843667608,13.0,7.0,901.0929122336729,261.540070916185,36.86683810305876,0.7198818160454848,0.0,80.0,4.099195217847772,2.8405710447179393,Male,South,Married,Teacher,High School,Savings,Finance,False,True,False,False,False,False,0
47.0,1.0,1.0,3.0,6578.870301899936,6.0,7.0,,189.3970145960864,25.506595162299824,0.9812026799557795,0.0,153.0,4.050514891252284,8.345279778477815,Male,East,Married,Engineer,High School,Checking,Technology,False,True,True,False,True,False,0
19.0,0.0,40.0,3.0,1752.2597272551404,8.0,3.0,1567.4658663086836,2508.060310889589,616.1820859934726,0.8811836713553627,1.0,97.0,4.3176843645931715,8.544039186467216,Female,Central,Married,Teacher,PhD,Savings,Other,False,False,True,False,True,False,0
43.0,2.0,60.0,4.0,14120.097444686597,11.0,3.0,1332.7866643478937,559.4449691173727,244.4462949525795,0.8539782251748261,2.0,105.0,3.091568453319045,3.609777782571467,Male,Central,Single,Doctor,High School,Checking,Education,False,True,,,False,True,0
37.0,0.0,11.0,2.0,4434.247442393505,8.0,4.0,1344.0314780573374,26.328838946073088,231.22764746584602,0.9191410329139398,0.0,306.0,2.672308770301723,15.699191803390221,Male,North,,Business,Bachelor,Savings,Retail,,False,False,True,True,False,0
31.0,2.0,2.0,1.0,6656.934663778125,10.0,1.0,1113.596971394669,36.09553566884381,125.63212807726362,0.7513971200079317,0.0,192.0,2.666683739754208,100.0,,South,Married,Teacher,Master,Savings,Other,False,True,True,False,False,True,0
32.0,0.0,26.0,4.0,5907.831701236215,,7.0,742.2010997240036,253.77510880657556,95.97532176554559,0.835247109305,0.0,54.0,4.998307820288778,9.739224910426646,Male,West,Single,Business,Bachelor,Savings,Finance,False,True,False,True,,False,0
37.0,2.0,1.0,5.0,1082.9000600102145,10.0,6.0,4132.838940452277,1915.049839146791,142.77805922415945,0.8325502604226827,0.0,331.0,3.848145838180684,5.80427187922705,Male,South,Married,Student,High School,Checking,,True,True,False,True,False,True,0
18.0,2.0,19.0,4.0,367.2201179591489,9.0,8.0,111.08815541337809,278.7088311649346,37.344439592932474,0.9109562326075575,1.0,107.0,2.349283623873923,100.0,Male,North,Divorced,Teacher,Master,Savings,Other,False,False,False,False,False,True,0
32.0,1.0,1.0,4.0,,14.0,,2513.8293049650642,120.99925869728112,486.93143799260156,0.6741014836896618,,,2.292614321966954,7.680521144360914,Male,North,Single,,High School,Checking,Education,False,True,True,True,False,False,0
31.0,2.0,9.0,2.0,5826.331130503029,10.0,3.0,1068.3858736957593,268.3982272132488,41.53099706913092,0.5450674567548413,1.0,203.0,3.652931203954707,33.5894545994667,Female,West,Widowed,Student,Bachelor,Savings,Healthcare,True,True,True,True,False,True,1
45.0,2.0,17.0,3.0,1028.415542896604,11.0,2.0,1485.128156346149,951.4311896797306,,0.8991425315870089,0.0,365.0,2.9401543352340487,30.257895926336705,Female,Central,Single,Business,PhD,Checking,,False,True,False,True,True,False,0
31.0,4.0,4.0,5.0,220.48194943806217,,4.0,254.08232906647385,169.3707193417268,332.58338219204796,0.8177539465712234,1.0,365.0,4.90495474040016,2.5440927534812285,,Central,Married,Doctor,Master,Checking,Healthcare,False,True,True,True,False,False,0
37.0,1.0,,2.0,12349.238576718148,7.0,6.0,46.59375715361153,165.58551221826576,201.54470468027873,0.8663058137841533,2.0,82.0,3.3917081271896845,17.134709626627675,Female,South,Married,Engineer,Bachelor,Business,Technology,,True,True,,True,True,0
55.0,3.0,63.0,1.0,3669.382475292734,11.0,3.0,3327.5596259116364,105.07122959734052,353.3368514387521,0.6960018965418748,0.0,365.0,4.023925745347799,1.6139031576679186,Male,Central,Single,Student,High School,Business,Technology,False,False,True,False,False,True,0
49.0,,1.0,5.0,,10.0,6.0,3376.342533372853,1985.6900099804297,667.3169941548224,0.832382244632845,2.0,27.0,1.9150411161378587,3.2757601440358273,Male,North,Single,Business,High School,Savings,Healthcare,False,True,True,True,False,,0
49.0,0.0,42.0,5.0,4620.056585638125,10.0,3.0,4702.355954235328,161.4335598266492,273.7973538598642,0.9353896127556025,0.0,34.0,5.0,3.2719864620572197,Female,West,Married,Business,Master,Business,Healthcare,True,True,False,False,False,False,0
35.0,0.0,60.0,2.0,1559.3440008130917,7.0,1.0,1789.8592433404976,1352.7080930205123,777.9131070373352,0.6997223928658786,0.0,102.0,3.636772413750176,15.17060531499545,Female,South,,Retired,Bachelor,Checking,Education,False,True,False,True,False,False,0
45.0,1.0,5.0,5.0,1597.05202146241,8.0,7.0,612.1908310428995,619.4448738916927,,0.9296183058911099,,262.0,,2.067977351919087,Female,West,Married,Retired,Master,Business,Healthcare,,True,False,True,False,False,0
37.0,2.0,7.0,4.0,2730.030558812725,14.0,2.0,1093.7732759969238,607.5285709962659,138.76184169980107,0.9260240290843954,0.0,107.0,3.009785853712888,4.678128230395837,Female,West,Single,,High School,Savings,Retail,False,True,,True,False,False,0
38.0,0.0,36.0,4.0,2768.274515619052,10.0,5.0,1167.1962238925912,746.1068777532507,140.18607832518921,0.8556901575847471,0.0,64.0,2.1143311340048867,19.691360693839627,Male,South,Single,Student,PhD,Investment,Finance,False,True,False,True,False,False,0
44.0,0.0,13.0,3.0,1031.2093530357238,13.0,6.0,530.1937056948859,1681.3723770402307,263.76266385678133,0.7151494477442841,1.0,113.0,3.2144117281162177,27.897317786409005,Male,West,Single,Doctor,High School,Investment,Education,False,True,,True,False,False,0
34.0,0.0,23.0,2.0,2613.134048370245,14.0,5.0,,482.49325338873746,66.8711602140593,0.7230346336730082,,41.0,3.9280767179086302,2.781329787234454,Female,East,Divorced,Business,High School,Business,Other,False,True,False,True,True,True,0
54.0,0.0,65.0,4.0,6689.04973135909,6.0,12.0,739.5720557069401,,412.691857383649,,0.0,319.0,2.797450141354033,6.499410429825064,Male,Central,,Retired,High School,Checking,Finance,False,True,False,True,True,False,0
38.0,2.0,5.0,5.0,3000.1227516283616,12.0,6.0,2007.2640869055567,107.929679944134,492.2845220436001,0.8968302112026503,,47.0,3.0227871165534714,16.768187746318635,Male,South,Single,,PhD,Checking,Technology,False,False,False,False,False,False,0
,0.0,34.0,5.0,5537.4906703668985,,4.0,,1305.5396285126778,72.93035048741672,0.9176025648062098,1.0,36.0,3.933194257675271,6.575622800823304,Male,West,Single,Doctor,PhD,Checking,Technology,False,True,False,True,True,False,0
,2.0,102.0,4.0,4093.293375686846,6.0,6.0,574.1784239729742,607.6291031054559,153.7593962305668,0.5075679592554628,1.0,79.0,1.7905866599365001,14.446497971745526,Male,North,Married,Doctor,Bachelor,Savings,Healthcare,False,True,False,False,False,True,0
50.0,2.0,2.0,2.0,9653.24594709004,6.0,6.0,,530.346246410826,124.00911226586207,0.9664306757698012,2.0,79.0,2.457660464786958,5.0698229559772745,Female,North,Married,Student,Bachelor,Checking,Technology,False,False,False,False,True,True,0
25.0,1.0,2.0,2.0,4797.576638373884,6.0,4.0,1331.7064606218864,111.59913036120506,97.7323097665848,0.7366402858853512,1.0,318.0,5.0,8.37522574045114,Male,West,Married,Student,Bachelor,Checking,Retail,False,True,True,False,False,False,0
44.0,2.0,29.0,1.0,1157.1959490864456,16.0,7.0,3309.5800779575843,476.49532137821177,21.112718433915834,0.8160994367794714,1.0,9.0,3.580276054956338,28.26113363101773,Female,South,Widowed,Student,Master,Checking,Education,False,True,False,True,False,False,0
,1.0,115.0,2.0,694.5268336556196,10.0,11.0,877.5489690196878,584.110473236877,306.177990390713,0.9629468652933407,0.0,134.0,2.759299353843988,2.4420664207018823,Female,East,Single,Business,Bachelor,Savings,Healthcare,False,True,False,False,True,True,0
48.0,2.0,8.0,4.0,18787.831314484203,8.0,3.0,289.0078123373129,2374.013929606546,110.75866892174791,0.9706726344683019,1.0,24.0,4.409136298404026,33.18883008218413,Male,South,Single,Teacher,,,Technology,False,True,True,,False,False,0
28.0,0.0,14.0,1.0,1144.11755233912,12.0,6.0,494.9516976277867,332.9277951124956,229.3140167530971,0.7172849086291629,,36.0,4.615581667727259,16.472870168049848,Male,South,Married,Business,Bachelor,Savings,Technology,False,True,False,False,False,False,0
,1.0,3.0,5.0,2291.2441681449163,10.0,4.0,4308.723879120177,775.8552588566928,235.48945155603803,,0.0,116.0,3.381300833720794,9.841186714620097,Male,North,Married,,High School,Savings,Retail,,False,False,False,False,False,0
49.0,0.0,16.0,4.0,2809.8769868352165,13.0,5.0,54.86605387447444,128.7965631820814,162.6567405385298,,1.0,235.0,3.2234351325599877,13.069599004566141,Male,South,Single,Student,High School,Checking,Healthcare,False,True,False,True,False,False,0
32.0,1.0,1.0,3.0,1603.9313130927744,11.0,7.0,712.8544152426517,217.40804072727073,250.30081212998016,0.7842808800010408,0.0,238.0,3.148170568715319,15.923041571131074,Female,North,Married,Student,High School,Checking,Education,False,True,False,True,False,True,0
37.0,1.0,17.0,,8973.542948713513,12.0,,592.199971402505,193.1305994206706,594.3414141322341,0.7346648290532319,0.0,365.0,4.570645365811779,19.347995648754335,Male,Central,Married,Engineer,High School,Investment,Technology,False,True,,False,False,False,0
55.0,0.0,29.0,2.0,3077.423245246534,9.0,5.0,972.7468618524605,237.7741923697049,238.52087210828105,0.8781066989727947,0.0,112.0,4.170562967348062,4.460942323164456,Male,Central,Single,Teacher,High School,Checking,Retail,False,True,False,True,True,False,0
39.0,1.0,120.0,1.0,627.4425740441792,14.0,2.0,766.8254133239703,527.6690745318526,1046.8408649095388,0.8776204249439112,0.0,90.0,3.2918188698048025,8.233890943061018,Female,North,Single,Teacher,High School,Savings,Education,False,True,True,False,False,False,0
32.0,3.0,61.0,1.0,4020.747290300877,7.0,1.0,862.9275998000081,10542.806701223246,146.85996934911898,0.9838619439909873,0.0,74.0,4.873581135688507,16.301306365552854,Female,East,Married,Doctor,Bachelor,Savings,Healthcare,False,True,True,False,True,True,0
31.0,1.0,62.0,5.0,2517.6517109474544,12.0,6.0,1128.732489331164,149.50858320323294,181.02369820069973,0.8252657779524291,1.0,70.0,2.5126778979235684,5.245050969507013,Male,Central,Widowed,Student,High School,,Retail,False,True,True,False,False,False,0
43.0,1.0,9.0,2.0,5051.503110764934,7.0,6.0,537.7585698101196,535.2926040977715,189.11444817833697,0.8658642134446558,1.0,365.0,3.5652705171363372,1.9575970015388788,Female,North,Married,Retired,Bachelor,Checking,Technology,,True,False,True,True,False,0
26.0,1.0,3.0,1.0,20479.99969854206,13.0,5.0,2155.558272489313,,483.80797263907107,0.7046208929057083,1.0,181.0,4.610370027267858,59.681927312721214,Female,West,Single,Engineer,High School,,,False,True,True,False,True,False,0
37.0,0.0,33.0,4.0,1411.176721666272,9.0,,1906.340328183093,570.8430461881032,284.57276046207267,0.8072396540932141,0.0,18.0,3.9944677630501744,0.3389623124065126,Female,North,,Retired,Bachelor,Savings,Technology,False,True,,False,False,False,0
43.0,1.0,26.0,5.0,825.5402762989836,10.0,8.0,270.83459150576726,34.95743561527472,133.8402394824285,0.6198055244706369,0.0,,3.115307322829882,8.812261357377643,Male,West,Single,Teacher,Bachelor,Investment,Technology,False,True,False,True,False,False,0
52.0,5.0,26.0,1.0,55373.43602591183,7.0,3.0,535.3189214302024,386.41877804681206,19.556165085136758,0.7960661634649376,1.0,3.0,3.5946084998424146,7.184884161332821,Female,Central,Single,Retired,Bachelor,Investment,Finance,False,True,True,True,False,True,0
46.0,0.0,4.0,3.0,941.2566777127341,7.0,8.0,174.7603637333391,725.2751857648112,48.06028165796619,0.7010739073249102,0.0,6.0,3.609829707680056,14.400104447788944,Male,West,Married,Teacher,High School,Business,Healthcare,False,True,True,False,False,True,0
32.0,2.0,24.0,3.0,19714.57718744251,7.0,9.0,196.9298554420165,265.5873330840368,309.37770251851526,,0.0,57.0,3.733222870039761,6.374840057036361,Male,East,Divorced,Other,High School,Savings,Other,True,True,False,True,True,False,0
51.0,2.0,5.0,1.0,23002.103806500087,,1.0,3182.584847198575,351.00610813740633,85.87461778468885,0.9262304833473426,0.0,264.0,3.0206153931166875,4.052139897375034,Male,Central,,Doctor,High School,Savings,Education,,False,True,False,False,False,0
37.0,2.0,19.0,3.0,2112.8105795050474,9.0,4.0,79.13505170670264,1447.41862561329,414.20038342622536,0.6212762089420821,0.0,59.0,3.6349934614632375,2.7946375992273427,Female,South,Married,Business,Bachelor,Checking,,False,True,False,True,False,False,0
27.0,2.0,2.0,4.0,9743.745381552473,10.0,8.0,564.3505782173995,358.5770236708195,141.28500694150478,0.9052911912199997,0.0,31.0,2.3506796953215856,15.219261020656203,Male,North,Married,Engineer,Bachelor,Business,Education,False,False,False,True,False,,0
38.0,0.0,69.0,5.0,1035.72902935425,,5.0,227.1047682608603,375.0213252400566,143.9345425682229,0.9012572960218105,0.0,70.0,2.9291471822842,1.187034985121933,Female,South,Married,Engineer,Bachelor,,Finance,False,False,False,False,True,False,0
54.0,1.0,,4.0,5179.048379020486,14.0,7.0,869.6157919046428,752.942521871119,67.85421986018562,0.8736468892424835,0.0,119.0,3.758894507577124,15.900847035686562,Female,West,Single,Doctor,Bachelor,Savings,Retail,True,,True,True,False,False,0
41.0,0.0,100.0,3.0,7804.918596804311,8.0,7.0,994.2885997976317,1012.0220828250282,73.17016628050648,0.6671604974301225,0.0,167.0,2.174960696614095,1.086669933122364,Female,North,Married,Doctor,High School,,Retail,False,True,False,True,False,,0
40.0,2.0,71.0,1.0,1054.0793694507483,5.0,4.0,839.1427180271995,35.38367783817824,294.1188932234433,0.9585482743504073,1.0,31.0,2.1311893791727266,6.676525366707661,Male,South,Single,Business,Bachelor,Savings,Other,True,True,False,True,False,False,0
56.0,1.0,50.0,1.0,10702.825938951466,11.0,3.0,3380.067761042344,567.6311127793213,72.20399610036499,0.5820429834229427,0.0,52.0,4.742289849756675,4.765816298970457,Male,,Married,Student,Bachelor,Checking,Finance,False,True,False,True,False,,0
25.0,4.0,120.0,5.0,7660.328610315255,10.0,1.0,208.8474022420133,490.6231184806798,322.83870353712,0.7083422842522582,1.0,321.0,1.5365798811896132,7.1099335177241,Female,North,Widowed,Business,Master,Checking,Finance,False,True,True,True,False,False,0
27.0,2.0,1.0,3.0,16975.599248267175,8.0,7.0,155.72722336023716,81.16573030831053,,0.8619113789288487,1.0,168.0,2.6980784172910477,6.4012954903499795,Male,South,Widowed,Business,Bachelor,Checking,Technology,,True,False,False,True,True,0
23.0,2.0,36.0,3.0,3742.581585425095,,5.0,748.5916390805229,497.39618694492424,141.99451317928387,0.956275241626238,0.0,365.0,1.6640207471394144,4.000781506320574,Male,East,Married,Teacher,,Checking,Retail,False,True,False,True,True,False,0
43.0,1.0,68.0,3.0,282.50460731108535,5.0,4.0,2685.8699604707344,523.2819411666684,,0.6486432845082686,0.0,132.0,2.9230304791139945,6.342209614188339,Female,Central,Married,Other,PhD,Checking,Healthcare,False,True,True,True,False,False,0
41.0,2.0,4.0,2.0,3784.135222254525,6.0,6.0,420.4596748297252,,89.70259864288623,0.7819613018842301,0.0,227.0,4.030933518594137,,Female,Central,Single,Teacher,High School,Investment,Education,False,True,False,,True,False,0
,2.0,31.0,1.0,2615.788211764159,12.0,3.0,1818.3438526672692,346.4332877184233,163.082278407121,0.9264155543481987,1.0,65.0,3.006133620752049,3.0853482549363216,Male,Central,Widowed,Teacher,Bachelor,Business,Finance,False,True,False,False,False,True,0
42.0,2.0,18.0,3.0,9273.167934461462,7.0,6.0,2697.8589113478774,1017.7745053461796,110.31099414098571,0.9343714912842667,0.0,,4.356954071367033,5.76298261300081,Female,South,,Teacher,High School,Business,Technology,False,False,True,False,True,False,0
35.0,2.0,20.0,5.0,851.2021850564448,20.0,4.0,1490.102503487443,484.6206967837021,422.3009856631882,0.862185876444563,1.0,40.0,1.915308345779113,2.735732552632692,Female,South,Single,Doctor,Bachelor,Checking,Finance,False,False,False,False,False,False,0
40.0,0.0,87.0,2.0,34090.70219146236,11.0,5.0,929.3257413935607,,69.92395574104926,0.6023888030162863,0.0,207.0,3.8700112572453134,7.680981064249683,Male,West,Single,Business,High School,Checking,Other,False,True,True,,False,False,0
41.0,,27.0,3.0,3709.3282233115833,6.0,2.0,1265.7297850503298,,236.503069758396,0.7241946422434216,0.0,59.0,4.060465981809121,5.080515878248003,Female,Central,Married,Teacher,Bachelor,Investment,,True,True,True,True,True,False,0
23.0,0.0,3.0,,13561.056892629516,12.0,3.0,1149.1695337177784,528.2201709609784,124.17101914626788,0.6650463986450503,,4.0,4.570435758280249,17.39093787281388,Male,North,Single,Other,Bachelor,Investment,Finance,True,True,True,True,False,True,0
67.0,0.0,,2.0,554.3695952152235,6.0,3.0,3383.6769461552976,147.41262185963998,156.16550579272862,0.7042633698499069,0.0,109.0,3.829572651807381,8.964696708542597,,West,Single,Engineer,Bachelor,Savings,Healthcare,False,True,False,True,True,False,0
45.0,1.0,7.0,4.0,2433.360911441481,11.0,1.0,715.1092462752041,95.97786500677272,286.07157655998196,0.9237499893560956,0.0,267.0,3.5325554218545308,3.0076349496790584,Male,,Single,Doctor,High School,Savings,Technology,,True,False,False,False,False,0
42.0,2.0,80.0,5.0,19722.160352975334,11.0,7.0,1521.037200578914,585.0882883648933,74.66471589953761,0.7241733912184019,0.0,47.0,2.1964456678767963,2.728131407681036,Male,West,Married,Other,High School,Business,Healthcare,,True,False,,False,,0
,1.0,120.0,1.0,1325.523100650919,8.0,6.0,864.409249413859,384.5178391249058,661.7500605426244,0.7469285782819509,0.0,243.0,4.090486606243878,4.357294250400964,Male,East,Divorced,,Bachelor,Business,Finance,False,False,False,False,True,,0
47.0,,75.0,4.0,798.442048972459,12.0,0.0,1442.7588607339358,392.6201443563306,59.506400303094956,0.6271197013116404,,176.0,4.047856221936551,1.7408133594270359,Male,North,Married,Teacher,Bachelor,Checking,Healthcare,True,True,True,True,False,False,0
38.0,2.0,40.0,1.0,3080.9877835557677,8.0,3.0,1333.6029527302915,118.09138012063516,158.2039638024193,0.6574673581605578,1.0,365.0,2.8544953062743326,39.44798224135279,Male,South,Married,Other,Bachelor,Savings,Other,False,True,False,False,,False,0
33.0,1.0,48.0,5.0,8227.807093346788,4.0,3.0,538.2597118984369,418.456107665521,164.8885295096814,0.8694575623561801,,250.0,4.929505701352344,30.599440567947244,Female,North,Married,Doctor,Bachelor,Business,Healthcare,False,True,False,True,,True,0
45.0,2.0,43.0,3.0,2087.376104040973,,5.0,2495.764736830535,487.43651793929854,282.38757659190185,0.9010841152874549,1.0,139.0,2.8569520000286186,26.678277276671555,Male,Central,Single,Retired,High School,Business,Finance,False,True,False,True,True,True,0
43.0,1.0,22.0,4.0,2605.065157416319,5.0,4.0,855.7012853910343,53.73147240060906,97.64257874216482,0.7226369344109034,0.0,119.0,5.0,4.568329137524025,Male,South,Married,Business,Bachelor,Savings,Education,False,True,False,False,False,False,0
31.0,1.0,11.0,4.0,3297.2864785990673,11.0,3.0,933.3343829854487,588.7214924716892,461.547225408883,0.7954918429908721,0.0,88.0,3.0490495075073003,9.39556010473443,Male,South,Single,Teacher,Master,Checking,Education,False,True,False,True,False,False,0
54.0,1.0,12.0,2.0,2208.6820987605256,8.0,7.0,,230.39787997997854,301.30384240137676,0.7537871384623417,0.0,120.0,4.420114086810022,16.926067703158196,Male,North,Widowed,Teacher,High School,Checking,Retail,False,True,False,False,False,False,0
42.0,0.0,47.0,3.0,5334.135561339119,11.0,2.0,2448.5322377759394,2760.2251931289657,350.4918158952308,0.8676041332549423,,67.0,4.94085070110663,12.482456507052886,Female,South,Single,Business,Bachelor,Checking,Retail,False,True,False,True,True,False,0
47.0,0.0,35.0,,792.8087626230894,19.0,7.0,1403.464378909213,929.8696723087177,,0.7358954213292227,1.0,8.0,2.141058313056908,1.3614130154501096,Male,North,Single,Student,Bachelor,Savings,Education,True,False,True,True,,False,1
53.0,0.0,31.0,2.0,883.8982688584924,,4.0,246.3012321705795,154.4989043715169,49.442802121885784,0.7993675663163459,0.0,284.0,4.483489665922221,6.083434836408459,Male,East,Single,Other,,Savings,Technology,False,True,False,True,,False,0
40.0,0.0,38.0,4.0,4316.050616287499,12.0,5.0,720.0554698470239,44.92626612314589,158.86711129309478,0.8774490346592524,1.0,289.0,3.1397530923454218,5.557026667752765,Male,Central,Married,Engineer,PhD,Savings,Finance,False,True,True,False,False,False,0
43.0,3.0,53.0,1.0,1696.8422001512154,7.0,5.0,330.4521655787694,65.47776325054863,251.24133430755066,0.9531741032494246,0.0,78.0,2.402602013060238,13.572496151350316,Female,North,Single,,Master,Business,Other,False,False,True,True,False,False,0
48.0,0.0,49.0,5.0,8666.450355949763,4.0,3.0,1773.2773735926603,1006.9302843537831,153.78010102101442,0.7983522610523586,0.0,44.0,3.9058963787787615,10.156486227117576,Male,East,Married,Teacher,PhD,Checking,Retail,False,False,False,True,False,False,0
32.0,1.0,4.0,,1973.6532337531978,9.0,7.0,583.0331973617132,2008.181133508812,276.4352123163344,0.6342713886700008,1.0,19.0,4.119526726938527,12.274280594118189,Male,Central,Married,Doctor,PhD,Business,Education,True,True,False,False,False,False,0
40.0,3.0,16.0,3.0,5033.939607156437,,6.0,1816.4273501122022,205.0861224554102,133.02797573647186,0.7190839658550617,0.0,212.0,3.7361184948750474,7.150915526040711,Female,,,Engineer,High School,Savings,Education,False,,True,False,False,False,0
41.0,1.0,11.0,1.0,5306.07919115443,6.0,6.0,1559.1521094947423,240.19904431079013,97.10427842803566,0.7325227582066197,1.0,7.0,4.009965947712223,4.793976122844016,Female,North,Single,Student,Bachelor,Checking,Retail,False,False,False,False,False,True,0
30.0,3.0,27.0,2.0,1913.143596656661,10.0,8.0,9964.439977983258,170.87841593988256,75.1561188534467,0.9795896904031097,2.0,,1.8245625744177827,,Female,West,Married,Doctor,PhD,Checking,Technology,False,False,False,True,False,False,0
63.0,2.0,2.0,5.0,2843.0817050633914,6.0,7.0,2029.2169797727997,45.256463628555665,44.54340459272301,0.834743104725606,1.0,29.0,4.364276000217781,2.3693467433062843,Male,West,Married,Retired,Master,Business,Technology,False,True,True,False,,False,0
25.0,1.0,51.0,1.0,3227.405620472945,17.0,6.0,374.2551009264256,,74.55086422152,0.8696081001005171,0.0,275.0,4.436528633621141,6.187509700342379,Female,East,Married,Retired,High School,Savings,Finance,,True,True,False,False,False,0
27.0,1.0,,2.0,1098.7657734132695,15.0,6.0,1714.683021847293,177.18783561834616,64.15560157366542,0.6266228270248704,1.0,365.0,,5.447302057980853,Male,Central,Single,Business,Master,Investment,Healthcare,False,False,True,True,False,False,0
,0.0,11.0,2.0,8651.358659850543,11.0,8.0,1947.1271011794302,2442.0018382223043,246.73955973946576,0.8040622712626538,1.0,162.0,3.6764095443803853,4.974563741196487,Female,West,Widowed,Teacher,Bachelor,Business,Healthcare,False,True,False,True,True,True,0
47.0,,54.0,5.0,1894.6760411871667,8.0,9.0,938.3907569873409,452.4380459735527,178.71018689787087,0.5338401563408464,2.0,181.0,3.8917613659295824,7.151487287169323,Male,,Single,Doctor,High School,Checking,Finance,True,True,False,True,False,False,0
29.0,0.0,1.0,3.0,1210.70558576625,10.0,10.0,2211.9781753259754,932.6432059044967,114.05478963575024,0.7701655177133422,1.0,69.0,3.975360271754414,2.0986274824766995,Female,East,Married,Business,,Checking,Finance,True,True,False,False,False,False,0
46.0,3.0,38.0,1.0,3435.149095373151,9.0,3.0,207.9308806241306,1911.2474557686776,156.75872528841225,0.7988218722557809,1.0,49.0,3.0174389712932888,,Female,Central,Single,Teacher,,Savings,Education,False,False,False,True,False,True,0
54.0,3.0,93.0,2.0,11165.98650323857,,3.0,4650.427005651667,,107.24529188148648,0.9143841322703583,0.0,5.0,2.3511086703093516,4.11640311000675,Male,West,Single,Student,Bachelor,Checking,Finance,True,True,True,False,False,,0
39.0,0.0,34.0,5.0,2729.677895427555,8.0,9.0,2091.0081271236418,560.5759625494136,222.9932362099327,0.5965080599735448,2.0,136.0,4.014129352864033,72.93549194123253,Male,Central,Single,Business,High School,Savings,Finance,False,True,False,False,True,True,0
65.0,0.0,44.0,2.0,2547.20950551509,8.0,5.0,1130.5401693494305,170.13075012140314,179.1445354811859,0.9080571117107731,1.0,2.0,5.0,5.575357930112636,Male,Central,Married,Engineer,High School,Business,Education,False,False,False,True,False,True,0
22.0,2.0,56.0,5.0,3536.762126029062,9.0,6.0,1663.0138572385551,81.23390519695786,156.2623383474667,0.7349740649095691,0.0,59.0,5.0,10.886528972897601,Female,Central,Married,,Master,Savings,Healthcare,,False,False,True,True,False,0
46.0,1.0,9.0,,2358.2567206732665,8.0,3.0,245.65975547384647,356.0652466991073,92.23950786336603,0.96888662534419,0.0,97.0,2.885242105285722,67.78515843519801,Male,South,Single,Teacher,Master,Checking,Education,False,True,False,True,False,False,0
51.0,2.0,31.0,2.0,1301.4470421951482,7.0,1.0,,1501.6281071561953,259.3715314148134,0.7871162117358622,1.0,,,33.086444220636274,Female,Central,,Business,Master,Business,Technology,False,True,True,False,False,False,0
48.0,,13.0,5.0,,12.0,0.0,2120.2599055055343,691.3107182623354,206.48005134666298,0.751903634256823,1.0,216.0,5.0,,Female,East,Single,Engineer,Bachelor,Savings,Education,False,True,True,True,False,False,0
37.0,1.0,10.0,1.0,2314.141343125727,15.0,6.0,1000.7647785457949,622.5052527384864,58.97316065630401,0.8916094361751349,0.0,,3.7748094842974984,5.050519242517863,Female,South,Single,Retired,High School,,Technology,False,False,False,True,True,False,0
37.0,4.0,7.0,5.0,750.4331368233358,15.0,,871.8105943599978,282.6123646692756,41.99192633603364,0.7449986724839852,0.0,271.0,2.6211071036090132,11.018584816792126,Male,West,Single,Teacher,,Savings,Other,False,True,False,False,True,True,0
