age,gender,region,marital_status,occupation,education,dependents,account_type,account_age_months,num_products,avg_balance,is_dormant,mobile_banking_active,monthly_mobile_logins,ussd_usage,internet_banking_active,atm_txns_per_month,account_linkage_active,monthly_deposits,monthly_withdrawals,monthly_transfers,loan_repayment_history,complaints_count,days_since_last_complaint,satisfaction_rating,has_rel_manager,sector,monthly_fees
48,Male,North,Married,Technician,High School,2,Current,80,4,34003.691034686286,False,True,42,False,True,10,True,1587.550545066953,7865.033194350361,4480.853383522805,97.28557199330612,0,191,4.347351522387364,True,Manufacturing,14.378177871822325
44,Female,South,Married,Doctor,High School,3,Savings,94,3,45117.960678752854,False,True,30,True,True,17,False,28507.435638352275,9166.586750295693,5919.180050099063,86.37999658012929,0,350,4.56564620875466,True,Healthcare,41.77154256047227
38,Male,South,Single,Entrepreneur,Masters,0,Savings,112,4,24865.409467093457,False,True,22,True,True,20,True,24445.64766373579,6771.562760754548,748.0441977985586,85.96710377664776,1,325,4.4962850767921765,True,Healthcare,36.04753332822292
56,Male,West,Single,Teacher,Bachelors,4,Current,100,1,18525.489336223454,False,True,35,True,True,17,False,6204.240157575976,6353.925010353011,4679.106032004888,93.30562281544834,0,125,4.25076587603335,False,Services,67.4906815577699
35,Female,West,Married,Teacher,Masters,0,Savings,95,5,49591.18527430742,False,True,44,True,True,13,False,32035.56037244783,4163.878200680816,3474.188034782777,94.59668295524583,1,322,4.111492529674777,True,Services,39.62088987975787
41,Female,North,Single,Teacher,PhD,3,Current,48,5,49555.023823819705,False,True,32,True,True,18,True,14092.167265952481,5780.374348225867,4809.302159733462,98.64648718066705,0,313,4.816210325841352,True,Services,18.810268276949635
36,Female,North,Single,Technician,High School,6,Savings,24,0,478.54163519880785,True,False,8,True,False,4,True,395.95048799002706,56.66861948665536,103.59351578790421,18.54242472273931,10,14,1.9760881378363229,False,Unknown,328.21067249140174
20,Male,West,Single,Technician,None,2,Savings,10,2,531.7137187658408,True,False,10,False,False,0,True,80.42952763220457,677.4206845562766,414.42048117786703,57.82087326844476,7,13,2.0791810577779124,True,Retail,443.7499805276712
40,Female,South,Single,Entrepreneur,PhD,2,Savings,45,1,49754.39088877424,False,True,26,False,True,8,True,26692.840250418038,2610.263467765157,8088.202300146514,95.64692427168904,1,56,4.848598715899234,False,Agriculture,46.350262080205155
51,Male,South,Married,Technician,None,6,Savings,19,1,385.6826529917471,True,True,0,False,False,5,False,164.3317850589621,35.14579484361613,714.7669707065596,18.027517498540334,6,7,1.3518099585731818,False,Unemployed,379.30608897661324
21,Male,West,Single,Teacher,PhD,0,Savings,100,4,29358.285460240004,False,True,34,True,True,16,False,5627.172965829854,930.6785857907952,9253.72657972013,96.59016204253052,1,174,4.931094631474718,True,Healthcare,93.39568292413446
62,Male,South,Married,Temporary Worker,High School,6,Savings,23,0,166.4684214325366,True,False,6,False,False,5,False,274.8521746369379,215.91030265429555,177.36867160258697,33.030307293023206,3,25,0.6659283330140002,True,Retail,483.2195642538804
58,Male,East,Married,Technician,High School,2,Savings,116,1,28325.04431838741,False,True,47,True,True,20,True,42774.24752156944,8441.194221559243,5240.524224532823,91.75366556124591,1,97,4.336447247340823,True,Manufacturing,64.08210592666845
36,Male,North,Married,Temporary Worker,None,4,Current,6,0,724.0363884559735,True,False,7,False,False,5,True,198.46508439158194,364.25351010973816,846.0216643423847,12.149568146560572,10,56,1.9301963022233148,False,Unemployed,207.7349602727635
36,Female,East,Single,Unemployed,None,6,Savings,9,0,652.5553808002426,True,False,1,True,False,2,False,355.6941943893027,582.7231179476025,603.9021973726494,45.6372062089106,3,43,2.612793145115177,False,Retail,113.101755238764
49,Male,South,Single,Entrepreneur,PhD,4,Savings,81,4,33281.2249560824,False,True,31,True,True,12,True,30339.901312028047,4533.42038748846,270.1430979760286,89.21291736064778,0,43,4.9791123849906285,True,Healthcare,90.6558315404528
56,Female,South,Married,Temporary Worker,None,3,Current,10,0,94.4064847198226,True,False,7,True,False,4,True,161.94094164514223,833.2556510676892,895.4726173198359,24.41954744806556,9,16,0.15011230586004976,True,Unemployed,179.89458146533678
22,Male,West,Single,Technician,Masters,1,Savings,33,4,33707.158487145476,False,True,27,True,True,9,True,1108.9337289420287,1378.4924346163407,8080.505985258086,89.29282915235555,0,315,4.462542809177556,True,Services,25.213427115432793
27,Female,East,Married,Technician,Masters,0,Current,84,2,44288.33953935397,False,False,34,True,False,17,True,24785.696349299014,9363.62616908578,5840.368955164591,92.60704943515222,0,299,4.2388214919947735,False,Agriculture,75.82642501401952
64,Male,West,Married,Engineer,Masters,3,Savings,86,3,10799.435716239665,False,True,29,True,False,10,True,18479.391727488244,2345.735242380318,8221.177269890917,99.25318165062545,0,80,4.222121115075588,True,Services,55.552949194618506
44,Male,East,Married,Unemployed,High School,0,Current,16,2,176.32444562818483,True,False,7,True,False,3,True,161.41024515443465,181.94476788092928,733.0909459388131,13.69961900372536,4,29,1.9233981733739873,False,Unknown,392.5200804343
64,Female,East,Married,Technician,Masters,1,Current,118,1,37166.762742823455,False,False,50,True,True,7,True,20566.086611085335,1084.494761515357,792.9651947722431,88.09474362576063,1,250,4.112132171412135,True,Agriculture,37.954920134177655
31,Male,South,Married,Technician,PhD,3,Current,96,1,7126.815593018174,False,True,42,True,True,14,True,30178.791647967846,3581.0466527848116,7351.027137652838,97.5461074139175,1,321,4.520449063885725,True,Healthcare,95.02924075168762
48,Male,North,Single,Teacher,Masters,1,Savings,61,1,35421.471276420794,False,True,20,True,True,18,False,6808.439444899775,2514.3412782519167,4953.187660152207,80.79063305073817,0,333,4.314234565279785,False,Healthcare,11.015533621611674
53,Female,West,Married,Teacher,PhD,1,Current,80,1,2519.14384829094,False,True,49,True,False,11,True,25879.158039137314,284.2489254322576,5416.287546202509,96.06410526945368,0,236,4.561748374898152,True,Services,88.89911034211433
38,Male,South,Single,Teacher,High School,2,Current,49,3,42040.71622904105,False,True,28,True,True,19,False,33159.59263075408,6235.412313523265,2883.933382560082,89.01289469780335,0,125,4.132331342865363,True,Healthcare,43.35574383896745
41,Male,South,Married,Engineer,Masters,3,Current,37,4,42387.35660453035,False,True,44,True,True,15,False,12799.153714354987,2882.2806005321836,198.24241421950313,93.6604223181762,0,363,4.278243177393879,True,Services,12.883918108487698
32,Female,South,Single,Teacher,High School,3,Savings,109,1,19668.425484453226,False,True,25,True,True,5,True,49598.01452665688,3129.6122636123073,8523.731341559755,86.66350932934901,0,190,4.122418059911341,True,Agriculture,48.53390122037703
56,Male,North,Married,Entrepreneur,Masters,0,Savings,87,4,34052.8237935058,False,True,33,False,False,15,False,21589.82308126845,9449.777807695518,7094.675263087574,90.93938538604469,1,343,4.246448949165009,False,Healthcare,35.509138000763386
65,Male,North,Married,Engineer,High School,4,Savings,109,2,46346.96589483139,False,True,29,True,True,14,False,13044.76495302086,812.7214200436488,8324.951661900104,95.09082365883908,0,43,4.768703779044282,True,Agriculture,23.9636102076077
41,Female,North,Single,Unemployed,None,4,Current,4,0,718.0312729536093,True,True,0,True,False,2,False,192.44399023434678,530.8415263478342,966.5871730841866,18.60266997106898,5,4,1.2946019987675843,True,Unknown,244.2348919028801
28,Female,South,Married,Technician,Bachelors,0,Current,61,5,41474.80346187956,False,True,27,True,True,12,True,17656.586867999857,5953.138562691774,7315.299009108311,97.91403240155105,0,169,4.75672269972084,True,Healthcare,59.49445937882553
23,Female,East,Married,Teacher,Bachelors,3,Savings,54,5,46933.40846066899,False,True,50,True,True,16,True,35423.65359417614,2569.800019824045,4722.294459694127,85.34739779940433,0,106,4.701009274256137,False,Healthcare,38.8245704193572
65,Male,West,Single,Engineer,Bachelors,0,Current,27,1,44299.158369632314,False,True,39,True,True,5,False,41054.12995000981,8360.649303285723,433.6297199197525,80.0475020062699,0,310,4.492991598544707,True,Services,46.66611103626422
33,Female,East,Single,Technician,None,4,Current,22,0,577.3929514286694,True,False,8,True,True,2,False,375.0547792098258,344.95109631095335,764.4905971626058,20.179349565185202,2,8,0.8134446009246519,False,Unemployed,475.01080544099784
48,Male,West,Single,Engineer,High School,0,Current,45,3,40728.08373000494,False,True,27,True,False,13,False,39607.22557816766,6796.610326326614,5690.526341542757,98.94841919950939,1,344,4.5143212000875526,False,Healthcare,57.566695009342304
55,Male,West,Single,Unemployed,None,0,Current,23,2,622.4073533367854,True,False,10,False,False,1,False,137.91626785059862,96.67589331610738,636.4706172988776,36.41095132080412,8,4,2.4617518421433897,False,Unknown,220.24201670344905
38,Male,North,Single,Entrepreneur,Bachelors,1,Savings,50,1,43736.406542981575,False,True,20,True,True,14,False,24487.218843787403,4015.8952192998536,7646.279499201793,88.57457366155204,1,297,4.571686340154032,True,Agriculture,98.95366545088808
65,Female,North,Married,Technician,None,0,Savings,14,2,788.5896164729522,True,True,7,False,False,4,False,335.0994157361448,82.0341103661386,88.70181450843972,59.932788842697164,5,55,1.237758240144685,False,Retail,124.18441257625813
64,Female,North,Married,Doctor,Bachelors,1,Current,49,5,23971.80544907878,False,True,30,True,True,18,True,31249.297439044727,2700.6767695447984,6250.078411335691,92.75421961786591,0,149,4.760004914963398,True,Manufacturing,53.53454064963386
40,Female,South,Single,Doctor,Masters,2,Savings,97,3,27711.476211341567,False,True,40,True,True,5,True,21881.949041586446,1397.8508630748443,7803.036816401813,89.74111849419667,0,189,4.601765700180156,False,Healthcare,38.17263038506991
50,Female,West,Married,Teacher,Masters,0,Current,107,5,2891.806890968166,False,True,43,True,True,16,True,26426.487856585056,1691.8051031799575,6995.1821470171835,87.07116950719093,1,178,4.339629142747025,True,Services,95.57765731647731
19,Female,East,Single,Unemployed,High School,3,Current,16,2,424.31587018704363,True,False,4,False,False,1,True,68.5096851945442,183.81442088369425,545.0138250096921,14.319151708718822,9,35,0.831048703730472,False,Unknown,462.73095880595076
55,Male,South,Single,Unemployed,None,2,Savings,0,1,103.08375381452927,True,False,0,False,True,5,True,429.3696666736651,78.42532171669758,855.1378870105949,28.560064505932754,10,54,1.4684365304261722,False,Unemployed,205.97801518295512
33,Female,West,Single,Engineer,High School,4,Savings,25,5,24170.270756907084,False,True,46,True,True,13,True,32601.041695125896,7959.558433288816,3817.419055127882,98.44501572265985,0,146,4.322919417461217,False,Agriculture,61.71515198014534
46,Female,South,Single,Temporary Worker,None,1,Current,17,2,876.8672542080395,True,True,7,False,False,2,False,354.844188128939,387.1678865959105,607.4654444142478,33.668119028590034,6,9,2.031909088902815,False,Retail,491.0156707342479
19,Female,West,Single,Doctor,Bachelors,2,Current,52,3,41123.50571591332,False,True,24,True,True,7,False,18838.38250091026,2561.321414574112,3513.3136129664144,94.48060719525051,0,269,4.489033646383402,True,Services,71.83662962931369
27,Male,North,Single,Doctor,Bachelors,2,Current,52,2,7280.83772913474,False,False,27,True,True,13,False,49584.70869298023,2285.080226757321,5915.426194195713,84.78576422275873,1,329,4.644429605737493,False,Healthcare,62.64231759932683
46,Female,East,Married,Engineer,High School,1,Current,110,2,10608.973703511714,False,True,47,True,True,14,False,15407.92546625936,8634.85002245441,119.51701212637298,81.45190806373247,0,337,4.949557597598157,True,Services,18.13902399077353
56,Female,East,Married,Technician,PhD,0,Savings,75,2,40014.86339195914,False,True,33,True,True,13,False,38820.42791850173,9266.95864974234,2182.902939914115,92.95433711219309,1,267,4.3820934355865315,True,Healthcare,52.34318201450189
28,Female,South,Single,Doctor,Masters,0,Savings,29,5,14983.54802026443,False,True,20,True,True,11,True,11148.197398006147,4672.7979484047,7740.022782217889,86.51308298481892,0,182,4.565168322790074,False,Agriculture,58.82466055377506
22,Male,North,Single,Temporary Worker,High School,3,Current,7,2,490.51362998916113,True,False,5,False,True,3,False,45.61761590712637,368.2715291169739,268.719211437613,10.264421389481392,2,8,1.4471634412583723,True,Unknown,256.5907308825848
19,Female,South,Single,Teacher,Masters,2,Savings,98,2,11472.092682010867,False,False,34,True,True,7,False,5810.374730219228,1220.5747169053377,5976.449282645637,97.532558177362,1,123,4.508739943319741,False,Healthcare,25.454874501329993
18,Male,South,Single,Teacher,Bachelors,3,Current,103,2,25806.426226905674,False,True,39,True,True,19,False,12251.271041518554,6629.357189511384,5866.062239766873,93.89186986786264,0,294,4.317030276936782,True,Healthcare,16.942931606282613
39,Male,East,Single,Teacher,PhD,4,Current,100,4,39272.77770607905,False,True,44,True,True,17,False,23787.975242807643,5409.36584864242,2392.6176244810304,92.34053856646011,0,49,4.310569412725786,False,Healthcare,30.985432392563002
48,Male,South,Single,Doctor,High School,1,Current,89,2,14838.515977950576,False,True,26,False,False,10,False,42288.3494069215,8194.461384748478,348.31902509408553,80.35564671013677,1,197,4.637209437374079,False,Agriculture,14.810886095347813
21,Female,South,Single,Doctor,Bachelors,1,Current,24,5,48406.88862352906,False,True,44,True,True,8,True,22383.405347515825,8464.612158896147,9702.849560402914,98.12773878889391,0,57,4.686312158019449,True,Manufacturing,15.107563696263451
55,Male,North,Single,Unemployed,High School,0,Current,12,2,240.37477267983155,True,True,10,False,True,2,False,53.97843665370794,352.40853925096826,782.666788208123,8.020570792521198,5,1,2.5289950140260844,True,Retail,308.5094136829058
18,Female,West,Married,Teacher,Masters,2,Current,59,5,24907.939427618043,False,True,29,False,False,9,True,37216.29263211957,3743.1787776342376,6386.189277303918,88.10993457006575,1,290,4.0287737761822005,True,Agriculture,70.0059351800978
51,Male,North,Single,Engineer,PhD,0,Current,38,1,39419.72618624068,False,True,35,True,True,12,True,16185.200179188741,191.08105312440364,6147.043422394858,82.35246411949514,1,275,4.100714697219355,True,Manufacturing,62.101354754961406
57,Female,East,Single,Doctor,High School,4,Savings,96,3,27403.20671816823,False,True,25,True,True,18,True,19931.66454039981,1178.973554497191,4619.67481289278,98.43234546389074,1,314,4.570274620783987,True,Services,71.09866874743645
32,Male,South,Married,Unemployed,None,1,Savings,16,0,437.6942266778385,True,False,5,True,False,3,False,81.5062107689492,871.6118220453709,929.6245555305998,42.470473000741045,9,30,1.4915294369460497,False,Unemployed,109.94525873328516
34,Male,South,Single,Technician,None,3,Current,16,1,204.5442681148837,True,True,7,True,True,3,True,342.0324030022973,369.9348745230626,37.34146534615546,35.383666974232916,9,48,1.9027334773205766,False,Retail,217.2212926564066
48,Male,South,Single,Technician,Bachelors,3,Current,48,4,2869.778968553244,False,True,46,True,True,12,False,23349.278457830376,5447.28670973433,5603.7724054984,84.21336911918658,0,288,4.403360546331619,True,Agriculture,13.434895771815118
18,Female,West,Single,Teacher,Masters,4,Current,93,5,10978.051735689081,False,True,35,True,False,7,False,26975.8681077235,5556.684654855916,8762.835538223628,99.24451723657056,1,153,4.253401582732671,True,Manufacturing,32.95961292742612
40,Female,West,Single,Teacher,Bachelors,3,Current,79,3,11574.75788678435,False,True,33,True,True,7,False,32833.52488412812,9667.383894541475,5675.01266145656,89.76661555206218,1,264,4.300492758947637,True,Manufacturing,16.620388244458155
46,Female,North,Single,Entrepreneur,Masters,0,Savings,95,3,5179.702449304678,False,True,27,True,False,11,True,31966.677611895273,7776.818148760867,8918.62658559163,92.61276955394719,0,267,4.968850651607342,True,Agriculture,73.3921072984282
59,Female,North,Single,Entrepreneur,Masters,0,Current,114,1,31256.33375788556,False,True,20,True,True,9,False,47544.59142721181,649.6756778388593,6216.698292271199,82.58261885834513,0,353,4.788920623804086,False,Healthcare,19.129317464760952
29,Male,East,Married,Entrepreneur,High School,3,Savings,25,3,40000.36233364769,False,True,39,True,True,18,False,6840.53509183591,8234.914456029615,9466.292209424944,85.5815934884127,1,261,4.289504980023814,False,Manufacturing,77.83084488756305
29,Female,East,Single,Engineer,High School,0,Current,116,2,24670.67697458061,False,True,39,True,False,10,False,1219.7466595655228,3910.129415050795,9969.771407881137,85.95656430490133,1,101,4.847239398903065,True,Services,11.496259362075925
45,Female,West,Married,Technician,PhD,0,Savings,74,2,28212.016101120378,False,True,25,True,True,19,True,12251.550235675044,2247.035122458648,8539.876321079566,82.70970439375962,0,98,4.600583943145833,False,Manufacturing,95.01644897546663
48,Female,East,Married,Entrepreneur,High School,2,Savings,28,4,21463.17782521481,False,True,48,False,True,16,False,6630.157362054626,5734.101555860807,1736.7414272956034,99.02858483732666,1,99,4.760467832559891,True,Services,35.25871325826848
29,Female,South,Single,Technician,PhD,2,Savings,57,3,46227.51690666301,False,True,41,True,False,11,False,30834.256577841792,9391.344283293934,7023.039446613937,81.578698381059,1,284,4.28337952123385,True,Services,83.30395690507184
54,Female,South,Single,Teacher,PhD,3,Current,93,1,34440.0449529391,False,False,48,True,True,16,False,25264.92933863676,3492.7937416442333,9872.106644260826,96.193799096933,1,127,4.076190316245773,True,Healthcare,72.8618062306483
45,Female,East,Single,Technician,PhD,0,Current,42,2,9800.444233480835,False,True,48,True,False,13,True,25793.473201531426,6364.56251560044,5296.99443094627,98.0363847515811,1,225,4.593771235847757,False,Healthcare,68.8560191519999
29,Female,North,Single,Entrepreneur,High School,2,Savings,64,3,22913.64510813719,False,False,23,True,True,7,True,4864.666659606874,1012.3535690256714,6852.877091706031,90.72220028030962,1,309,4.254677328641291,True,Healthcare,86.68009413385548
63,Female,South,Single,Doctor,Masters,4,Savings,97,3,44398.063400096566,False,True,25,True,False,19,False,49086.11282378748,7949.502391475699,4562.555253733083,87.2074699291878,1,350,4.483965329719487,True,Healthcare,24.740512877909964
18,Male,West,Married,Engineer,Masters,4,Current,72,1,40855.52246736232,False,False,25,True,False,6,True,7064.553115558586,5316.666646407069,4382.624258883003,82.34847193475152,0,365,4.724469015488169,False,Manufacturing,45.81312105083343
36,Female,East,Single,Doctor,Masters,0,Savings,118,3,35118.5059649566,False,True,43,True,True,10,True,22244.20594084785,411.4742545110181,9652.557246429296,84.31439350942176,1,317,4.365416343747203,True,Services,23.952990139263093
53,Female,West,Single,Teacher,Bachelors,3,Savings,24,4,33506.56247887777,False,True,47,False,True,17,False,24267.15958781621,4638.003320039652,4802.774294190222,82.90044053638454,0,195,4.2086624204363074,True,Services,42.60744656896721
29,Female,West,Single,Doctor,Bachelors,3,Savings,60,3,46807.60779957543,False,True,36,True,True,9,False,1063.1824295069111,7280.721258269725,8856.716280818287,89.34853190310562,0,136,4.3423139153171,True,Healthcare,86.5874210566387
34,Male,South,Single,Technician,High School,1,Current,97,4,47684.173545238606,False,True,43,True,True,5,False,39103.35621176781,2239.1795747819665,4560.048959253976,97.44075140910307,1,141,4.693024352160669,True,Manufacturing,76.9683032984898
21,Male,West,Married,Technician,PhD,2,Savings,36,3,3973.692012658344,False,True,48,True,True,18,False,24113.210753218267,2702.2074928606075,7764.447901668668,86.22614107895029,1,310,4.38359240899164,True,Manufacturing,50.50673748195464
63,Female,West,Married,Entrepreneur,High School,4,Savings,74,5,10054.678912645528,False,True,45,True,True,8,False,1566.1273071330377,6050.719625724528,2499.0221201645,97.82435549709628,1,64,4.972390397301324,True,Services,94.70241560726937
61,Female,South,Married,Technician,Bachelors,4,Current,98,5,31090.836203491344,False,True,28,True,True,12,True,12167.936734160567,3872.5567473141623,1262.5431008705084,94.90316186131844,0,162,4.474156901135318,False,Agriculture,53.69518103019932
56,Female,North,Married,Technician,Bachelors,3,Savings,63,4,18368.453360965028,False,False,36,False,True,13,False,12417.264712296861,2847.828339782387,3649.909590233859,89.26406172156099,0,326,4.287697423956454,True,Agriculture,95.55563319288945
56,Female,West,Married,Technician,PhD,3,Current,118,5,38460.736007827596,False,True,49,True,True,17,False,17551.58279320178,2713.4694223902347,4526.483785902635,80.2809067018006,1,146,4.569301981510398,True,Manufacturing,16.345400191263266
61,Female,East,Single,Technician,None,5,Current,24,0,816.782871171801,True,False,5,False,False,0,False,263.95483917860304,113.32015120592354,234.31711298743917,58.216379943753246,6,27,0.4451787200716445,False,Unknown,485.840847057124
57,Male,East,Married,Technician,Masters,4,Current,115,1,41958.71444478637,False,True,31,True,True,9,True,38679.656377316474,6551.256218252743,7201.793301283949,96.68289616686,1,50,4.253347476776717,True,Services,18.096482463271165
61,Female,North,Single,Temporary Worker,None,4,Current,11,1,530.9915131222243,True,False,8,False,False,0,True,240.64589179853579,527.8074246446185,752.6053887709735,35.86354552170662,5,6,0.6095944964399984,False,Retail,429.2922690691955
21,Male,East,Married,Engineer,Bachelors,0,Savings,39,1,43736.20645700337,False,True,46,True,True,17,True,19545.84617413413,1172.1640534461146,4798.203764371309,90.83190376965564,0,361,4.95924507839113,True,Agriculture,62.92285190364979
20,Male,South,Single,Entrepreneur,Bachelors,1,Current,87,5,23592.88712989465,False,True,50,True,True,19,True,9501.656193634059,5549.626732614313,7020.711233625335,85.81776803340264,0,75,4.045136747741499,True,Healthcare,96.91573695544758
28,Female,West,Single,Teacher,PhD,4,Current,76,3,33688.96497549479,False,False,22,True,False,18,True,971.6883366684635,5379.318698110328,1060.9124223143833,84.45046437356713,0,47,4.411592888967341,True,Manufacturing,63.09470682676924
39,Female,North,Single,Technician,None,4,Current,20,0,795.9263368437465,True,True,10,True,False,1,False,166.2769495566988,505.6562729255426,852.1484102600875,6.00816661179773,3,18,1.100957082327989,False,Unemployed,387.1002376581154
20,Female,East,Married,Doctor,Masters,1,Current,96,4,21265.105060532507,False,True,29,True,True,19,False,2526.190433094719,5264.328193818671,5477.555082409979,81.84204189383459,1,88,4.649142387757955,False,Services,37.87147905759273
43,Male,South,Married,Entrepreneur,High School,3,Savings,94,2,33096.12376187429,False,True,26,True,True,13,False,11083.408442315911,9237.292737940259,8748.435992376386,80.80990888850286,0,144,4.209912553879301,True,Healthcare,93.19714738736207
65,Male,West,Married,Technician,None,5,Current,5,0,81.60757547370467,True,True,6,False,False,4,False,46.97867285497337,374.997699361028,714.6341313332495,54.18934038936765,7,9,0.037301092407168945,False,Unknown,420.3796398453143
44,Female,North,Single,Teacher,Masters,0,Savings,49,2,21668.233316518315,False,False,44,False,True,5,False,26971.453029609434,8057.337382833169,8957.194135396177,99.24194909008438,1,310,4.550472987976018,True,Services,27.806338869100486
32,Male,South,Single,Entrepreneur,Bachelors,4,Savings,40,5,31669.20895184573,False,True,49,True,True,15,False,40046.207043691116,4883.292579869627,1051.4345674924252,81.86140095737909,1,347,4.432323715029593,True,Agriculture,94.41487614644257
35,Male,North,Single,Technician,None,0,Current,11,0,279.12238598656535,True,False,10,False,False,4,True,334.4197686302938,380.60583442297735,420.2176646494663,51.02445962204157,6,20,2.60632604131962,False,Unemployed,261.1984763252631
60,Male,West,Single,Temporary Worker,High School,1,Savings,15,2,150.48306228296047,True,True,7,False,False,2,True,70.85559790071983,702.5937912569186,62.695188345340384,28.972173774273486,9,52,1.9670787141278034,False,Unemployed,249.17112211245603
48,Female,East,Married,Technician,Bachelors,3,Current,84,5,31857.888191729926,False,True,37,False,True,12,True,18773.308794722525,8755.41872794393,7709.915067218478,92.92064827248255,0,176,4.061755937513758,True,Healthcare,74.78824274940077
50,Female,West,Married,Technician,PhD,4,Current,26,5,38021.390982387085,False,True,23,True,True,13,False,36480.403539709674,710.2051561627472,6232.0798782580905,95.07146899590322,0,108,4.655120062065688,True,Agriculture,55.8625421290794
58,Female,East,Single,Entrepreneur,Masters,2,Savings,26,3,41308.21509919919,False,True,39,True,True,16,False,17429.952001100075,483.76158022214815,3543.5096524750948,83.77016030630533,0,208,4.8182626966976745,False,Agriculture,68.77788633471121
54,Male,South,Single,Entrepreneur,High School,1,Savings,77,2,49903.871884154185,False,True,25,True,True,7,False,45210.48387028171,1211.2265317980864,2634.7861439630624,86.40927470836722,0,153,4.369516345840564,False,Services,70.23442253679488
32,Male,North,Single,Doctor,PhD,4,Current,80,2,6013.539922620404,False,True,33,False,True,19,True,35821.49978498953,2157.953820408974,6756.035779367682,80.19294508172385,0,33,4.343297645457751,True,Manufacturing,21.961628149648398
53,Female,West,Single,Entrepreneur,Masters,3,Savings,52,1,5190.612334811892,False,True,33,True,True,18,True,23687.518153728488,2307.5747138379056,671.341116445261,83.395500247165,1,82,4.921907543014408,True,Manufacturing,76.20910702917486
65,Female,South,Single,Temporary Worker,None,3,Savings,11,2,351.81434119890486,True,True,3,False,True,5,False,318.49823276073596,26.604065813559565,66.18527372111538,47.053184504962076,3,29,1.2851725940181438,False,Retail,335.4219293397405
32,Female,South,Married,Teacher,Bachelors,1,Current,64,5,28462.869571773612,False,True,21,True,True,20,True,33660.25517367427,3077.2685760679487,6466.224506206165,88.97595667814267,1,193,4.860551759699826,True,Healthcare,38.607340181271354
19,Male,North,Single,Doctor,PhD,2,Savings,105,1,26511.40773896255,False,True,36,True,True,18,False,45704.20229998504,2486.9589435668768,6909.967182995968,86.9045099219255,0,63,4.518468461683981,False,Manufacturing,48.26378057831977
40,Female,South,Single,Temporary Worker,None,3,Savings,9,2,313.17242028602334,True,False,6,False,False,2,False,214.0523238313943,75.97507352960497,926.1422909120178,34.61002697731467,5,34,1.818486582336133,False,Unemployed,430.1546122785751
29,Female,South,Single,Doctor,PhD,1,Current,55,3,47641.25941372694,False,True,25,False,False,19,False,17004.000555704763,1894.3173250415928,9440.176414525435,81.84015641434267,1,250,4.5636411155719845,True,Healthcare,54.23657359692489
20,Male,West,Single,Temporary Worker,None,2,Savings,6,1,509.05239720307515,True,False,7,False,True,1,False,455.18740404748405,439.6323746844313,77.56232661050521,43.25537379151254,6,17,2.3544447654983873,False,Unknown,289.30502127241164
22,Male,South,Single,Temporary Worker,None,2,Current,12,2,366.0831280556043,True,False,9,False,True,2,False,218.35602455706936,533.9454318110818,472.7794078747336,7.582743403209269,4,17,0.40988125933450137,True,Unemployed,253.510788471973
46,Male,North,Single,Teacher,PhD,1,Current,30,1,46398.92827855642,False,True,30,False,False,11,False,31768.60779398834,2821.900309625826,6611.739941440501,83.68626948531478,0,305,4.096572974210893,True,Healthcare,19.656195416732615
57,Male,East,Married,Unemployed,None,0,Current,11,2,381.8534673997326,True,False,10,False,False,1,True,18.841875293217957,573.3340804763293,928.259075083323,34.84090394351315,4,33,0.161356069764785,False,Retail,155.33045523570166
26,Female,South,Married,Doctor,High School,3,Savings,120,1,19942.32074378151,False,True,46,True,False,17,True,39279.33600033743,9940.9029839007,7247.576621596995,90.72625865648897,1,112,4.989889500143909,True,Services,47.33044528037825
43,Female,West,Single,Teacher,Masters,1,Savings,98,4,42600.427245975916,False,True,30,True,True,16,True,7983.804456634057,211.47777290567285,2369.454748810252,89.80223877265469,1,178,4.6832920612698885,False,Services,37.802611854899396
58,Male,West,Single,Technician,Bachelors,1,Current,71,2,19839.315783105027,False,False,50,False,False,8,False,16900.442486320982,6935.424666275428,2245.8007340428735,98.49546857242525,1,150,4.037025895688833,False,Services,34.126666071053506
27,Male,East,Married,Entrepreneur,Masters,4,Current,116,2,44346.89205599218,False,True,36,True,False,5,True,34248.18784718192,7399.717823481783,6583.114683073203,90.14544562730282,0,312,4.18963712043692,False,Healthcare,42.72457219109835
45,Female,East,Single,Technician,Bachelors,0,Current,81,2,11427.92378293087,False,True,34,True,True,12,False,6852.122165812116,5024.2211960453715,3441.699414015123,80.06297163295788,0,115,4.492869523271219,True,Services,35.893770327433906
36,Female,West,Married,Temporary Worker,None,4,Current,20,2,634.6174937029468,True,True,10,False,False,4,False,181.53721974231806,329.343003985023,703.6134439019517,29.262383473594205,6,32,0.5227591993502017,False,Retail,253.01709966910852
19,Female,East,Single,Technician,High School,0,Savings,101,3,1516.6984438203326,False,True,25,True,True,17,True,46565.357822083446,8422.327510539859,4990.985303980638,83.04944401331281,1,43,4.337973689463677,False,Services,43.98133982775542
59,Male,West,Single,Technician,None,2,Current,17,1,564.5955540843815,True,False,8,True,True,4,False,483.67705333399107,943.9961826053017,612.8800953875923,6.175926967595848,4,45,1.5599476049404877,False,Unemployed,326.56446086374194
45,Female,East,Single,Technician,High School,1,Current,4,2,492.7205378958367,True,False,6,False,False,5,True,246.8771408930216,622.2085939209009,43.69046928299625,10.253782074808164,3,17,0.6379823677442735,False,Unknown,374.37634012084413
